user_id,city,city_tier,signup_date,account_age_days,subscription_type,retained_30_days
39726,Chennai,Tier 1,2024-12-28,542.0,Free,1
13325,Ahmedabad,Tier 1,2024-11-04,599.0,Premium,1
44163,Hyderabad,Tier 1,2026-01-26,149.0,Premium,1
48667,Indore,Tier 2,2024-02-15,858.0,Free,1
27289,Indore,Tier 2,2022-08-28,1395.0,Family,1
1788,Jaipur,Tier 2,2025-10-09,1290.0,Premium,0
7191,Pune,Tier 1,2025-04-22,430.0,Premium,1
24776,Delhi,Tier 1,2024-06-16,741.0,Premium,1
2221,Bengaluru,Tier 1,2025-01-08,529.0,Family,1
32060,Hyderabad,Tier 1,2025-03-15,466.0,Free,0
10398,Hyderabad,Tier 1,2025-08-05,326.0,Premium,1
4418,Mumbai,Tier 1,2025-11-04,235.0,Premium,1
40956,Mumbai,Tier 1,2022-02-05,1601.0,Premium,0
44494,Pune,Tier 1,2024-05-21,763.0,Premium,0
6867,Chennai,Tier 1,2025-04-04,443.0,Free,1
30734,Bengaluru,Tier 1,2026-03-08,111.0,Free,1
39446,Mumbai,Tier 1,2025-04-03,445.0,Premium,1
23841,Lucknow,Tier 2,2025-10-14,256.0,Free,1
803,Chandigarh,Tier 2,2023-05-11,1141.0,Family,1
9067,Bengaluru,Tier 1,2022-09-28,1362.0,Premium,0
46690,Lucknow,Tier 2,2024-12-12,560.0,Free,0
31420,Bengaluru,Tier 1,2024-12-05,564.0,Free,1
44810,Chennai,Tier 1,2023-03-16,1195.0,Premium,0
16765,Kochi,Tier 2,2025-06-08,380.0,Premium,1
25715,Ahmedabad,Tier 1,2025-11-24,215.0,Family,0
17814,Hyderabad,Tier 1,2025-05-08,412.0,Family,1
27775,Bengaluru,Tier 1,2025-02-24,486.0,Free,1
2952,Surat,Tier 2,2026-05-23,29.0,Premium,1
48867,Ahmedabad,Tier 1,2026-03-29,84.0,Premium,1
16745,Mumbai,Tier 1,2026-02-28,119.0,Family,1
49662,Hyderabad,Tier 1,2025-09-25,275.0,Free,1
4227,Kolkata,Tier 1,2025-01-30,510.0,Free,1
28330,Chennai,Tier 1,2024-03-16,833.0,Premium,0
45198,Kolkata,Tier 1,2025-10-10,259.0,Premium,1
49917,Delhi,Tier 1,2025-05-05,415.0,Premium,1
49080,Bengaluru,Tier 1,2024-02-25,853.0,Free,1
9554,Mumbai,Tier 1,2026-01-02,173.0,Free,1
32392,Pune,Tier 1,2024-07-08,719.0,Free,1
31185,Lucknow,Tier 2,2025-04-06,446.0,Premium,1
8940,Coimbatore,Tier 2,2025-05-17,,Premium,1
43739,Surat,Tier 2,2025-10-04,263.0,Free,1
15205,Delhi,Tier 1,2026-02-26,120.0,Premium,1
40443,Pune,Tier 1,2026-02-10,131.0,Free,0
46907,Lucknow,Tier 2,2025-05-06,414.0,Free,1
32071,Hyderabad,Tier 1,2023-06-05,1118.0,Free,1
27211,Bengaluru,Tier 1,2025-02-18,492.0,Free,1
22134,Delhi,Tier 1,2025-10-05,260.0,Free,1
47802,Bhopal,Tier 2,2026-04-11,74.0,Free,1
45151,Hyderabad,Tier 1,2026-04-12,75.0,Premium,1
20502,Mumbai,Tier 1,2023-03-23,1187.0,Premium,0
3799,Hyderabad,Tier 1,2026-01-21,155.0,Free,1
32157,Mumbai,Tier 1,2026-01-24,151.0,Free,1
11632,Chennai,Tier 1,2026-06-11,12.0,Free,1
34955,Delhi,Tier 1,2024-08-26,669.0,Premium,1
985,Delhi,Tier 1,2026-04-04,82.0,Premium,0
3522,Nagpur,Tier 2,2025-09-24,272.0,Free,1
38348,Chennai,Tier 1,2025-04-23,424.0,Premium,1
49988,Bengaluru,Tier 1,2025-12-23,181.0,Free,1
26361,Bengaluru,Tier 1,2025-06-01,385.0,Premium,1
17116,Indore,Tier 2,2025-11-08,231.0,Free,1
44880,Bhopal,Tier 2,2026-03-19,94.0,Free,1
49775,Ahmedabad,Tier 1,2026-03-16,103.0,Premium,1
22523,Ahmedabad,Tier 1,2023-07-26,1061.0,Premium,1
24324,Delhi,Tier 1,2025-10-18,247.0,Premium,1
10483,Surat,Tier 2,2023-06-27,,Family,1
9095,Delhi,Tier 1,2025-07-23,337.0,Free,1
11631,Ahmedabad,Tier 1,2025-02-11,499.0,Free,1
49800,Surat,Tier 2,2024-11-29,570.0,Free,1
15193,Bengaluru,Tier 1,2026-01-18,154.0,Premium,1
47049,Pune,Tier 1,2025-11-05,229.0,Free,1
40510,Surat,Tier 2,2023-10-11,988.0,Premium,0
29613,Bengaluru,Tier 1,2025-12-16,189.0,Family,0
4696,Ahmedabad,Tier 1,2025-11-11,,Premium,1
12304,Hyderabad,Tier 1,2023-10-25,971.0,Premium,0
6352,Kochi,Tier 2,2025-06-24,362.0,Free,1
20619,Chandigarh,Tier 2,2025-05-15,405.0,Free,1
1174,Lucknow,Tier 2,2026-02-27,115.0,Premium,1
37122,Kolkata,Tier 1,2025-04-25,428.0,Premium,1
158,Ahmedabad,Tier 1,2024-05-28,754.0,Premium,0
33412,Bengaluru,Tier 1,2026-01-24,152.0,Premium,0
6663,Delhi,Tier 1,2026-04-04,,Free,1
16071,Mumbai,Tier 1,2025-07-07,349.0,Premium,1
31875,Delhi,Tier 1,2024-09-21,,Premium,1
15289,Surat,Tier 2,2026-01-26,152.0,Premium,1
29422,Hyderabad,Tier 1,2025-04-22,431.0,Premium,1
36123,Nagpur,Tier 2,2026-06-02,22.0,Free,1
21472,Ahmedabad,Tier 1,2023-01-18,1253.0,Free,1
45848,Bengaluru,Tier 1,2025-12-21,183.0,Premium,1
33090,Kolkata,Tier 1,2025-12-25,183.0,Premium,1
25838,Pune,Tier 1,2025-11-24,215.0,Free,1
45982,Chennai,Tier 1,2022-07-28,1426.0,Premium,0
41762,Delhi,Tier 1,2024-09-27,634.0,Free,1
42391,Hyderabad,Tier 1,2024-04-29,788.0,Premium,1
13883,Chennai,Tier 1,2026-02-13,133.0,Free,0
14616,Mumbai,Tier 1,2025-11-23,216.0,Family,0
1895,Bengaluru,Tier 1,2025-07-26,331.0,Premium,1
7702,Pune,Tier 1,2024-11-03,595.0,Premium,0
30815,Bhopal,Tier 2,2025-10-21,247.0,Free,1
35197,Mumbai,Tier 1,2023-01-28,1241.0,Premium,0
33065,Indore,Tier 2,2022-07-11,1447.0,Premium,0
34490,Bengaluru,Tier 1,2023-11-09,957.0,Premium,0
10368,Hyderabad,Tier 1,2025-07-21,338.0,Free,1
15765,Hyderabad,Tier 1,2024-12-06,567.0,Free,1
17921,Delhi,Tier 1,2025-04-13,434.0,Free,1
20124,Jaipur,Tier 2,2025-09-27,267.0,Free,1
40882,Bengaluru,Tier 1,2026-04-11,71.0,Premium,1
20557,Mumbai,Tier 1,2025-09-26,270.0,Premium,1
35346,Ahmedabad,Tier 1,2025-11-04,232.0,Free,1
31706,Delhi,Tier 1,2024-08-06,689.0,Premium,0
12333,Jaipur,Tier 2,2025-08-27,304.0,Premium,1
15244,Bhopal,Tier 2,2025-12-11,193.0,Free,1
3999,Bengaluru,Tier 1,2025-10-16,254.0,Premium,1
33550,Coimbatore,Tier 2,2025-08-21,,Free,1
44271,Hyderabad,Tier 1,2025-08-02,324.0,Premium,1
12760,Hyderabad,Tier 1,2025-09-19,276.0,Family,1
18812,Lucknow,Tier 2,2026-05-27,25.0,Family,1
2895,Patna,Tier 2,2026-01-15,163.0,Free,1
34087,Lucknow,Tier 2,2025-12-15,189.0,Free,1
33293,Hyderabad,Tier 1,2025-08-02,327.0,Family,1
21411,Patna,Tier 2,2025-12-22,184.0,Premium,1
49926,Surat,Tier 2,2025-04-02,447.0,Premium,0
15258,Delhi,Tier 1,2021-09-24,1736.0,Premium,0
31063,Jaipur,Tier 2,2026-04-27,,Free,0
15608,Chennai,Tier 1,2025-03-10,473.0,Premium,1
12765,Chennai,Tier 1,2024-05-02,780.0,Free,1
34918,Hyderabad,Tier 1,2025-06-05,384.0,Free,1
45590,Kolkata,Tier 1,2026-05-23,35.0,Premium,1
1509,Delhi,Tier 1,2022-06-16,1468.0,Premium,0
5649,Hyderabad,Tier 1,2026-02-19,128.0,Family,1
33297,Mumbai,Tier 1,2025-09-30,270.0,Free,1
19836,Lucknow,Tier 2,2025-12-04,204.0,Premium,1
49888,Pune,Tier 1,2026-02-24,121.0,Premium,0
44597,Indore,Tier 2,2024-12-01,568.0,Premium,0
22148,Mumbai,Tier 1,2024-09-20,639.0,Free,1
46665,Lucknow,Tier 2,2024-09-28,636.0,Free,1
14043,Jaipur,Tier 2,2024-02-13,861.0,Free,1
10774,Kolkata,Tier 1,2025-08-29,301.0,Premium,1
13231,Chennai,Tier 1,2025-05-19,401.0,Free,0
22874,Indore,Tier 2,2025-12-12,194.0,Free,1
45167,Bengaluru,Tier 1,2025-04-18,433.0,Premium,1
7535,Bengaluru,Tier 1,2024-05-16,3830.0,Premium,0
18570,Chennai,Tier 1,2024-10-30,602.0,Premium,0
41337,Pune,Tier 1,2025-06-20,371.0,Family,1
34740,Bengaluru,Tier 1,2025-11-30,205.0,Free,1
6593,Hyderabad,Tier 1,2024-07-21,703.0,Free,1
20864,Mumbai,Tier 1,2026-01-29,149.0,Free,1
7346,Pune,Tier 1,2024-10-09,620.0,Family,1
30247,Chennai,Tier 1,2025-01-29,513.0,Family,0
46576,Surat,Tier 2,2024-10-04,630.0,Premium,0
37635,Bengaluru,Tier 1,2025-10-24,242.0,Free,1
27868,Chandigarh,Tier 2,2026-03-18,,Family,1
42285,Pune,Tier 1,2026-03-05,112.0,Free,1
34473,Delhi,Tier 1,2024-07-14,707.0,Free,1
7087,Lucknow,Tier 2,2025-01-28,511.0,Premium,1
11658,Ahmedabad,Tier 1,2025-12-31,176.0,Free,1
27388,Chennai,Tier 1,2025-04-28,419.0,Free,1
11513,Pune,Tier 1,2025-11-08,226.0,Premium,1
48758,Delhi,Tier 1,2025-11-07,231.0,Free,1
32727,Delhi,Tier 1,2025-08-26,303.0,Free,1
7613,Ahmedabad,Tier 1,2025-02-07,504.0,Premium,1
19999,Ahmedabad,Tier 1,2026-02-12,131.0,Premium,1
25682,Mumbai,Tier 1,2025-04-10,443.0,Free,1
48641,Chennai,Tier 1,2025-07-15,346.0,Premium,1
7264,Mumbai,Tier 1,2025-07-31,329.0,Family,0
14861,Delhi,Tier 1,2026-05-12,40.0,Free,1
47391,Delhi,Tier 1,2025-05-01,420.0,Free,1
35912,Patna,Tier 2,2023-12-07,928.0,Premium,0
3434,Delhi,Tier 1,2026-01-02,171.0,Family,1
22533,Lucknow,Tier 2,2026-02-14,131.0,Free,1
9734,Delhi,Tier 1,2025-12-17,191.0,Free,1
28132,Delhi,Tier 1,2025-12-21,187.0,Free,0
32276,Chennai,Tier 1,2022-12-06,1298.0,Free,1
38427,Chandigarh,Tier 2,2024-11-26,575.0,Premium,1
26581,Kochi,Tier 2,2026-01-11,167.0,Free,1
42078,Bengaluru,Tier 1,2025-07-12,346.0,Family,1
7207,Pune,Tier 1,2025-10-14,253.0,Premium,1
28004,Hyderabad,Tier 1,2025-11-30,204.0,Premium,1
36627,Mumbai,Tier 1,2024-11-18,580.0,Premium,1
30085,Bengaluru,Tier 1,2023-06-08,1109.0,Premium,1
4798,Chennai,Tier 1,2026-03-06,,Free,1
4977,Chennai,Tier 1,2025-07-26,,Premium,1
49033,Chennai,Tier 1,2025-10-29,,Premium,1
38127,Bhopal,Tier 2,2025-12-02,206.0,Free,1
34008,Bengaluru,Tier 1,2024-02-01,874.0,Premium,1
1607,Bhopal,Tier 2,2023-12-22,915.0,Premium,1
19753,Delhi,Tier 1,2025-05-27,,Premium,1
47044,Ahmedabad,Tier 1,2025-05-29,392.0,Free,1
49834,Chennai,Tier 1,2025-03-26,454.0,Premium,0
44153,Kolkata,Tier 1,2026-02-24,117.0,Free,1
30854,Hyderabad,Tier 1,2024-05-21,761.0,Free,0
35566,Delhi,Tier 1,2026-01-01,174.0,Family,1
32508,Kolkata,Tier 1,2026-03-10,107.0,Family,1
15653,Nagpur,Tier 2,2026-01-15,163.0,Free,1
923,Kolkata,Tier 1,2026-02-06,139.0,Family,1
37077,Kochi,Tier 2,2022-12-10,1293.0,Premium,0
48606,Mumbai,Tier 1,2025-11-20,214.0,Free,0
15017,Hyderabad,Tier 1,2024-05-22,,Premium,0
15242,Surat,Tier 2,2025-10-28,242.0,Family,1
6705,Chennai,Tier 1,2026-03-24,92.0,Premium,1
28461,Chennai,Tier 1,2026-01-15,161.0,Free,1
7094,Surat,Tier 2,2024-04-03,812.0,Free,1
10077,Pune,Tier 1,2024-11-13,590.0,Premium,1
14014,Bhopal,Tier 2,2025-05-04,413.0,Free,1
46268,Mumbai,Tier 1,2025-05-21,399.0,Premium,1
20274,Delhi,Tier 1,2025-12-09,198.0,Free,1
15196,Lucknow,Tier 2,2025-10-24,241.0,Premium,1
10472,Pune,Tier 1,2025-05-09,412.0,Free,1
5215,Hyderabad,Tier 1,2025-10-15,253.0,Free,1
18878,Mumbai,Tier 1,2024-11-25,575.0,Free,1
25711,Bhopal,Tier 2,2025-07-31,325.0,Free,1
45943,Bhopal,Tier 2,2025-02-17,490.0,Premium,0
48674,Chandigarh,Tier 2,2024-12-16,556.0,Free,1
30711,Mumbai,Tier 1,2025-06-21,368.0,Free,1
44282,Ahmedabad,Tier 1,2025-04-19,,Free,1
10394,Pune,Tier 1,2025-04-13,436.0,Premium,0
42152,Delhi,Tier 1,2025-10-26,241.0,Premium,1
33562,Mumbai,Tier 1,2025-10-22,248.0,Family,1
6340,Jaipur,Tier 2,2025-01-23,518.0,Free,1
21390,Delhi,Tier 1,2025-10-12,,Premium,1
14889,Nagpur,Tier 2,2025-01-15,525.0,Premium,1
44573,Coimbatore,Tier 2,2025-08-25,305.0,Free,1
33000,Patna,Tier 2,2023-08-22,1034.0,Premium,0
5866,Bengaluru,Tier 1,2025-12-02,1010.0,Free,1
9832,Delhi,Tier 1,2026-05-12,41.0,Premium,1
22057,Coimbatore,Tier 2,2025-07-23,334.0,Free,0
10011,Lucknow,Tier 2,2021-11-07,1687.0,Premium,0
34622,Pune,Tier 1,2026-01-19,158.0,Premium,1
6677,Hyderabad,Tier 1,2026-01-22,151.0,Family,1
9755,Kolkata,Tier 1,2024-05-30,,Free,1
28937,Mumbai,Tier 1,2024-08-08,684.0,Free,1
9322,Bengaluru,Tier 1,2026-02-16,126.0,Premium,1
35219,Mumbai,Tier 1,2025-04-27,426.0,Free,1
22656,Lucknow,Tier 2,2025-04-18,,Premium,0
920,Pune,Tier 1,2025-04-10,441.0,Premium,1
33508,Chennai,Tier 1,2025-09-08,1460.0,Premium,1
30725,Ahmedabad,Tier 1,2025-10-28,241.0,Premium,1
10087,Jaipur,Tier 2,2026-06-01,24.0,Premium,1
30587,Pune,Tier 1,2024-08-09,682.0,Free,0
25169,Bengaluru,Tier 1,2025-12-01,204.0,Free,1
19003,Coimbatore,Tier 2,2025-07-22,334.0,Free,1
27262,Bengaluru,Tier 1,2026-01-09,164.0,Premium,1
7962,Bengaluru,Tier 1,2025-10-26,241.0,Premium,1
47221,Kolkata,Tier 1,2024-12-20,549.0,Family,1
35161,Delhi,Tier 1,2025-10-01,265.0,Family,1
10283,Hyderabad,Tier 1,2024-11-11,591.0,Free,1
24019,Bengaluru,Tier 1,2024-04-05,,Family,1
33287,Delhi,Tier 1,2025-08-19,310.0,Free,1
39644,Indore,Tier 2,2026-01-07,167.0,Premium,1
35297,Indore,Tier 2,2025-02-13,493.0,Free,1
36902,Delhi,Tier 1,2026-03-31,,Free,1
42389,Chennai,Tier 1,2025-04-28,425.0,Free,1
26484,Bengaluru,Tier 1,2026-04-04,83.0,Family,1
16013,Jaipur,Tier 2,2025-11-05,234.0,Family,1
27730,Mumbai,Tier 1,2024-12-24,548.0,Free,0
37888,Mumbai,Tier 1,2025-11-12,223.0,Free,1
44542,Lucknow,Tier 2,2024-02-02,874.0,Premium,0
43826,Bengaluru,Tier 1,2024-11-11,593.0,Free,1
37612,Mumbai,Tier 1,2026-02-01,141.0,Free,1
34650,Bengaluru,Tier 1,2026-02-03,142.0,Free,1
26900,Indore,Tier 2,2024-12-29,543.0,Premium,1
34132,Jaipur,Tier 2,2024-09-19,645.0,Premium,1
35162,Nagpur,Tier 2,2026-01-27,147.0,Free,1
33044,Surat,Tier 2,2023-06-05,1112.0,Premium,0
48574,Bengaluru,Tier 1,2025-06-12,376.0,Premium,0
30526,Chennai,Tier 1,2021-09-02,1757.0,Premium,0
34120,Hyderabad,Tier 1,2025-04-01,449.0,Premium,1
29218,Delhi,Tier 1,2026-05-17,37.0,Premium,1
25281,Pune,Tier 1,2025-06-04,386.0,Premium,0
8092,Mumbai,Tier 1,2025-01-18,522.0,Free,1
39897,Jaipur,Tier 2,2025-11-11,222.0,Premium,1
15254,Delhi,Tier 1,2024-02-15,861.0,Free,1
24266,Bengaluru,Tier 1,2024-06-19,737.0,Premium,1
27593,Delhi,Tier 1,2023-09-27,1002.0,Premium,0
34449,Pune,Tier 1,2025-04-18,,Premium,0
5231,Surat,Tier 2,2025-08-06,323.0,Free,1
12559,Kolkata,Tier 1,2025-12-19,188.0,Free,1
39329,Hyderabad,Tier 1,2025-11-24,,Free,1
5687,Mumbai,Tier 1,2025-07-02,358.0,Free,1
3244,Bengaluru,Tier 1,2026-01-09,169.0,Free,1
28568,Chandigarh,Tier 2,2025-03-25,453.0,Premium,1
30702,Kolkata,Tier 1,2024-12-15,553.0,Premium,0
17786,Delhi,Tier 1,2026-03-03,111.0,Premium,1
8826,Chandigarh,Tier 2,2025-11-08,225.0,Premium,1
6383,Ahmedabad,Tier 1,2023-10-25,976.0,Premium,1
48069,Mumbai,Tier 1,2023-12-29,908.0,Premium,0
35437,Kolkata,Tier 1,2026-01-17,155.0,Family,1
21070,Kolkata,Tier 1,2025-04-29,420.0,Family,0
4534,Chennai,Tier 1,2025-12-05,199.0,Premium,1
40001,Bengaluru,Tier 1,2025-09-30,265.0,Free,1
45353,Mumbai,Tier 1,2024-06-07,749.0,Premium,0
7964,Jaipur,Tier 2,2026-03-04,114.0,Premium,1
28429,Lucknow,Tier 2,2025-02-17,493.0,Premium,1
24252,Lucknow,Tier 2,2025-10-13,251.0,Premium,1
38749,Indore,Tier 2,2022-08-10,1412.0,Premium,1
28825,Kochi,Tier 2,2024-12-06,567.0,Family,1
33608,Pune,Tier 1,2025-03-11,468.0,Premium,1
40085,Bengaluru,Tier 1,2025-09-04,296.0,Premium,1
1589,Bengaluru,Tier 1,2025-12-07,197.0,Family,1
13556,Mumbai,Tier 1,2025-12-21,183.0,Free,1
48600,Bengaluru,Tier 1,2024-11-29,572.0,Free,1
34193,Chennai,Tier 1,2025-04-18,432.0,Free,1
29647,Kolkata,Tier 1,2026-01-13,164.0,Free,1
31740,Jaipur,Tier 2,2025-10-12,257.0,Free,0
10518,Ahmedabad,Tier 1,2025-03-13,468.0,Family,1
14764,Delhi,Tier 1,2025-03-21,461.0,Premium,1
25157,Delhi,Tier 1,2026-02-21,121.0,Free,1
21409,Hyderabad,Tier 1,2025-07-27,331.0,Family,1
33457,Mumbai,Tier 1,2025-11-27,211.0,Free,1
28237,Surat,Tier 2,2019-12-03,2397.0,Premium,0
49359,Bengaluru,Tier 1,2025-02-25,483.0,Premium,0
7597,Bengaluru,Tier 1,2025-03-12,471.0,Premium,0
42579,Pune,Tier 1,2024-11-13,590.0,Free,1
16465,Bengaluru,Tier 1,2026-05-03,,Free,1
31430,Lucknow,Tier 2,2025-03-13,465.0,Free,1
31911,Mumbai,Tier 1,2025-07-13,343.0,Premium,1
37040,Chandigarh,Tier 2,2025-01-02,538.0,Premium,1
12016,Mumbai,Tier 1,2025-05-02,417.0,Family,0
9103,Chennai,Tier 1,2024-12-12,559.0,Free,1
8324,Coimbatore,Tier 2,2026-02-11,131.0,Family,1
1879,Pune,Tier 1,2025-06-21,365.0,Premium,1
46652,Mumbai,Tier 1,2026-02-11,136.0,Premium,1
17014,Kolkata,Tier 1,2026-03-12,101.0,Family,1
43574,Bengaluru,Tier 1,2025-11-25,213.0,Free,1
32243,Pune,Tier 1,2025-08-10,,Premium,1
24197,Chandigarh,Tier 2,2025-04-04,447.0,Free,1
3730,Lucknow,Tier 2,2026-02-19,122.0,Premium,1
5320,Bengaluru,Tier 1,2026-04-19,66.0,Premium,1
40451,Hyderabad,Tier 1,2025-11-07,226.0,Free,1
40729,Delhi,Tier 1,2022-11-29,1306.0,Premium,0
19423,Kochi,Tier 2,2024-06-05,751.0,Free,1
43110,Chennai,Tier 1,2026-05-16,36.0,Free,1
25924,Coimbatore,Tier 2,2026-02-15,129.0,Premium,1
31309,Delhi,Tier 1,2026-01-15,160.0,Free,0
20544,Surat,Tier 2,2025-04-29,424.0,Free,1
34693,Bengaluru,Tier 1,2025-04-03,449.0,Premium,1
24554,Delhi,Tier 1,2024-07-28,699.0,Premium,0
21890,Chandigarh,Tier 2,2025-04-09,444.0,Premium,1
7387,Pune,Tier 1,2025-03-14,464.0,Free,1
20837,Surat,Tier 2,2025-04-30,422.0,Free,1
29292,Mumbai,Tier 1,2025-07-30,1635.0,Premium,1
17432,Delhi,Tier 1,2025-10-08,,Free,1
30889,Chandigarh,Tier 2,2026-01-22,155.0,Free,1
29923,Pune,Tier 1,2025-01-19,522.0,Premium,0
40237,Lucknow,Tier 2,2025-09-03,292.0,Free,0
46098,Delhi,Tier 1,2026-01-23,149.0,Premium,1
9201,Delhi,Tier 1,2025-08-15,315.0,Free,1
7565,Bengaluru,Tier 1,2025-03-17,461.0,Premium,1
46333,Nagpur,Tier 2,2023-12-13,926.0,Premium,0
3287,Kolkata,Tier 1,2025-11-09,228.0,Premium,1
32697,Indore,Tier 2,2025-01-04,534.0,Free,1
12163,Delhi,Tier 1,2025-04-13,440.0,Premium,1
43666,Chandigarh,Tier 2,2024-03-23,825.0,Premium,1
37778,Delhi,Tier 1,2025-12-07,199.0,Family,1
40168,Ahmedabad,Tier 1,2025-12-08,196.0,Free,1
19036,Ahmedabad,Tier 1,2025-08-06,324.0,Premium,0
36713,Bengaluru,Tier 1,2025-07-18,341.0,Family,1
48090,Hyderabad,Tier 1,2025-11-22,215.0,Free,1
25636,Chandigarh,Tier 2,2026-04-20,63.0,Premium,1
23806,Bengaluru,Tier 1,2026-02-03,139.0,Free,1
8845,Surat,Tier 2,2025-07-29,,Premium,1
37430,Hyderabad,Tier 1,2024-02-17,855.0,Free,1
39206,Delhi,Tier 1,2024-03-18,831.0,Family,1
7974,Mumbai,Tier 1,2025-11-08,231.0,Free,0
38290,Chandigarh,Tier 2,2025-05-16,406.0,Free,1
319,Bengaluru,Tier 1,2025-09-12,,Premium,1
8267,Coimbatore,Tier 2,2023-02-23,1215.0,Premium,0
48213,Chennai,Tier 1,2026-03-31,87.0,Premium,1
23371,Mumbai,Tier 1,2025-10-17,252.0,Free,1
14715,Ahmedabad,Tier 1,2025-08-26,305.0,Family,1
44979,Surat,Tier 2,2025-01-17,523.0,Free,0
2788,Pune,Tier 1,2022-12-23,1279.0,Premium,0
4671,Delhi,Tier 1,2025-11-20,217.0,Free,1
22166,Bengaluru,Tier 1,2025-07-26,334.0,Free,0
47641,Mumbai,Tier 1,2025-09-16,279.0,Free,1
5403,Hyderabad,Tier 1,2026-01-19,158.0,Premium,1
16833,Delhi,Tier 1,2023-08-30,,Free,0
6501,Kochi,Tier 2,2024-06-30,722.0,Free,1
37965,Chennai,Tier 1,2025-02-14,,Free,1
5746,Mumbai,Tier 1,2025-03-14,,Premium,0
39143,Surat,Tier 2,2023-12-01,937.0,Free,0
18719,Delhi,Tier 1,2026-02-21,125.0,Free,1
36384,Pune,Tier 1,2026-03-22,,Family,1
42488,Bengaluru,Tier 1,2025-07-23,335.0,Free,1
43953,Mumbai,Tier 1,2026-01-14,161.0,Free,1
21783,Pune,Tier 1,2026-03-24,91.0,Free,1
9665,Mumbai,Tier 1,2024-09-21,639.0,Free,1
22558,Coimbatore,Tier 2,2026-03-16,102.0,Free,1
22987,Mumbai,Tier 1,2026-01-07,165.0,Free,1
34875,Pune,Tier 1,2025-03-11,470.0,Free,1
17807,Delhi,Tier 1,2024-08-31,660.0,Premium,1
44686,Chennai,Tier 1,2025-11-30,206.0,Free,1
8828,Bhopal,Tier 2,2025-02-09,498.0,Free,0
42406,Coimbatore,Tier 2,2025-07-07,354.0,Free,1
37270,Bengaluru,Tier 1,2025-10-15,251.0,Free,0
5712,Pune,Tier 1,2025-09-25,271.0,Family,1
1567,Mumbai,Tier 1,2025-08-17,309.0,Free,0
23332,Kochi,Tier 2,2025-08-23,304.0,Free,1
29217,Nagpur,Tier 2,2025-12-24,184.0,Free,1
47611,Indore,Tier 2,2025-09-09,287.0,Free,1
45951,Delhi,Tier 1,2025-04-08,442.0,Premium,1
37310,Pune,Tier 1,2025-06-07,379.0,Free,1
42552,Kolkata,Tier 1,2025-07-15,343.0,Premium,1
10779,Lucknow,Tier 2,2024-06-19,733.0,Premium,0
14821,Mumbai,Tier 1,2025-08-18,313.0,Free,1
25588,Chandigarh,Tier 2,2026-02-12,133.0,Premium,1
31778,Jaipur,Tier 2,2024-11-15,587.0,Premium,1
10966,Delhi,Tier 1,2025-10-19,246.0,Free,1
47374,Mumbai,Tier 1,2025-11-02,234.0,Premium,1
31845,Bengaluru,Tier 1,2025-08-20,305.0,Family,1
14618,Jaipur,Tier 2,2022-06-12,1472.0,Free,1
20102,Bhopal,Tier 2,2026-02-16,,Free,1
48532,Hyderabad,Tier 1,2023-07-16,1076.0,Premium,0
3508,Indore,Tier 2,2026-02-20,121.0,Free,1
25148,Chennai,Tier 1,2024-04-07,805.0,Free,1
35028,Patna,Tier 2,2025-10-07,260.0,Free,1
12512,Delhi,Tier 1,2025-10-25,239.0,Premium,0
19506,Pune,Tier 1,2024-03-14,829.0,Premium,0
21816,Chandigarh,Tier 2,2025-07-31,327.0,Free,1
15046,Chandigarh,Tier 2,2025-11-02,234.0,Free,1
16074,Bengaluru,Tier 1,2026-03-11,103.0,Premium,1
28769,Ahmedabad,Tier 1,2023-06-03,,Free,0
14429,Hyderabad,Tier 1,2025-06-27,360.0,Family,1
47433,Bengaluru,Tier 1,2026-04-21,66.0,Premium,1
13696,Bengaluru,Tier 1,2026-01-31,146.0,Free,1
25538,Bengaluru,Tier 1,2024-01-13,894.0,Premium,1
45928,Mumbai,Tier 1,2025-11-04,234.0,Premium,1
3753,Chennai,Tier 1,2023-11-04,962.0,Free,0
5185,Mumbai,Tier 1,2025-07-31,,Family,1
32291,Mumbai,Tier 1,2022-09-28,1366.0,Free,1
2852,Hyderabad,Tier 1,2026-01-24,150.0,Premium,1
4280,Jaipur,Tier 2,2025-10-17,,Free,1
28609,Chennai,Tier 1,2023-06-23,1094.0,Premium,0
47827,Bengaluru,Tier 1,2025-06-13,373.0,Free,1
3155,Delhi,Tier 1,2023-10-29,971.0,Premium,1
4555,Delhi,Tier 1,2025-04-16,431.0,Premium,1
35858,Ahmedabad,Tier 1,2022-10-02,1360.0,Premium,0
42236,Delhi,Tier 1,2026-05-10,43.0,Premium,1
38550,Delhi,Tier 1,2025-02-04,508.0,Family,1
15554,Ahmedabad,Tier 1,2021-06-23,1824.0,Premium,0
26747,Hyderabad,Tier 1,2025-05-02,419.0,Free,1
23566,Mumbai,Tier 1,2025-09-08,287.0,Premium,1
46194,Kolkata,Tier 1,2025-01-05,536.0,Premium,1
9732,Hyderabad,Tier 1,2025-11-24,211.0,Premium,1
34820,Chennai,Tier 1,2026-01-12,160.0,Premium,1
11870,Delhi,Tier 1,2025-12-07,198.0,Premium,0
6317,Pune,Tier 1,2024-04-28,,Premium,1
17265,Lucknow,Tier 2,2025-06-25,363.0,Free,1
24708,Hyderabad,Tier 1,2026-04-03,84.0,Premium,1
