user_id,city,city_tier,signup_date,account_age_days,subscription_type,retained_30_days,avg_daily_listening_hours,skip_rate_pct,playlist_adds_last_30d,search_queries_last_30d
24032,Bengaluru,Tier 1,2026-03-17,98.0,Free,1,4.4,14.82,3.0,9.0
37743,Hyderabad,Tier 1,2025-09-25,275.0,Family,1,1.89,19.01,3.0,15.0
20834,Chennai,Tier 1,2025-05-08,410.0,Free,0,2.26,27.57,3.0,15.0
12416,Bhopal,Tier 2,2025-08-23,306.0,Family,1,2.66,30.16,3.0,16.0
27953,Indore,Tier 2,2026-01-22,153.0,Free,1,3.2,7.86,4.0,16.0
33869,Lucknow,Tier 2,2025-06-14,376.0,Premium,0,4.99,84.3,0.0,2.0
46630,Nagpur,Tier 2,2025-09-13,283.0,Premium,1,0.97,27.71,2.0,11.0
1031,Pune,Tier 1,2025-06-26,364.0,Premium,1,3.81,15.7,7.0,16.0
20311,Mumbai,Tier 1,2024-11-06,594.0,Free,0,1.27,21.63,2.0,10.0
9187,Lucknow,Tier 2,2024-03-18,825.0,Premium,0,3.26,85.52,0.0,4.0
6629,Delhi,Tier 1,2026-02-24,121.0,Free,1,2.45,19.68,9.0,14.0
7587,Delhi,Tier 1,2025-07-24,332.0,Premium,1,1.42,28.98,3.0,15.0
1435,Delhi,Tier 1,2025-06-25,367.0,Premium,1,2.21,15.32,4.0,11.0
6452,Bengaluru,Tier 1,2024-11-28,572.0,Premium,1,0.29,36.21,4.0,11.0
37953,Coimbatore,Tier 2,2025-09-19,277.0,Free,1,1.49,20.28,3.0,12.0
20597,Kochi,Tier 2,2024-12-14,556.0,Premium,1,3.63,4.64,2.0,17.0
20034,Bengaluru,Tier 1,2025-10-17,248.0,Premium,1,1.23,22.46,1.0,20.0
26591,Chennai,Tier 1,2025-04-25,425.0,Premium,0,1.61,87.91,0.0,2.0
13128,Kolkata,Tier 1,2025-09-04,290.0,Free,1,1.04,27.99,3.0,16.0
25533,Mumbai,Tier 1,2026-03-16,101.0,Free,1,1.17,30.87,4.0,16.0
14959,Chandigarh,Tier 2,2025-12-13,196.0,Premium,1,2.8,25.14,3.0,15.0
16827,Jaipur,Tier 2,2025-11-07,229.0,Premium,1,3.24,20.9,8.0,20.0
30133,Bengaluru,Tier 1,2025-08-26,299.0,Free,1,0.89,26.66,2.0,13.0
2639,Indore,Tier 2,2025-10-23,244.0,Family,0,1.28,17.48,3.0,9.0
14148,Kochi,Tier 2,2023-03-19,1194.0,Premium,0,0.89,96.6,0.0,4.0
12004,Patna,Tier 2,2026-03-23,92.0,Free,1,0.86,25.21,5.0,4.0
8668,Jaipur,Tier 2,2025-10-21,245.0,Free,1,5.91,37.97,3.0,13.0
8055,Coimbatore,Tier 2,2023-11-17,350.0,Free,1,0.32,29.22,2.0,16.0
11767,Kolkata,Tier 1,2024-02-18,854.0,Premium,1,1.41,29.76,2.0,13.0
46632,Bengaluru,Tier 1,2026-03-02,116.0,Free,1,0.54,16.87,2.0,8.0
24180,Ahmedabad,Tier 1,2025-08-20,307.0,Free,1,1.61,18.11,3.0,12.0
13984,Jaipur,Tier 2,2025-02-25,484.0,Premium,1,2.01,30.48,2.0,11.0
41175,Mumbai,Tier 1,2024-07-28,699.0,Free,1,0.41,20.85,4.0,18.0
13475,Hyderabad,Tier 1,2025-08-20,1525.0,Free,1,1.56,10.36,1.0,10.0
10047,Kolkata,Tier 1,2021-07-06,1815.0,Premium,0,2.69,80.06,0.0,4.0
28596,Kolkata,Tier 1,2025-03-23,461.0,Family,1,1.61,25.28,4.0,18.0
35518,Mumbai,Tier 1,2026-02-04,143.0,Premium,1,2.26,30.95,2.0,8.0
36521,Bhopal,Tier 2,2026-01-17,157.0,Premium,1,1.3,24.26,4.0,20.0
8607,Delhi,Tier 1,2024-11-25,575.0,Free,1,3.31,34.85,1.0,20.0
44515,Coimbatore,Tier 2,2025-01-13,527.0,Free,0,0.23,20.33,2.0,15.0
5920,Bengaluru,Tier 1,2026-05-04,53.0,Free,1,1.69,23.16,5.0,14.0
45210,Nagpur,Tier 2,2024-12-25,545.0,Free,1,4.21,13.78,1.0,22.0
40339,Surat,Tier 2,2024-02-25,851.0,Free,1,2.42,24.03,1.0,9.0
38160,Bengaluru,Tier 1,2024-12-01,570.0,Free,1,0.37,19.97,3.0,10.0
42916,Lucknow,Tier 2,2025-07-13,344.0,Premium,1,1.04,30.52,5.0,14.0
11838,Kochi,Tier 2,2025-02-03,508.0,Premium,0,3.6,67.06,0.0,5.0
37636,Hyderabad,Tier 1,2025-06-07,382.0,Free,0,0.78,18.33,1.0,13.0
14986,Indore,Tier 2,2025-10-31,236.0,Family,1,1.91,11.76,2.0,12.0
47274,Bhopal,Tier 2,2026-04-06,81.0,Free,1,4.63,21.79,7.0,18.0
48386,Chandigarh,Tier 2,2024-07-18,703.0,Premium,0,3.37,92.32,0.0,5.0
21001,Bengaluru,Tier 1,2024-06-03,752.0,Free,1,3.67,41.68,4.0,13.0
33513,Bengaluru,Tier 1,2025-07-30,326.0,Premium,0,2.73,12.2,7.0,13.0
15066,Ahmedabad,Tier 1,2026-01-19,158.0,Free,1,1.7,37.74,3.0,13.0
43191,Delhi,Tier 1,2025-12-12,191.0,Free,1,2.67,25.7,3.0,22.0
41636,Kolkata,Tier 1,2024-10-25,606.0,Free,1,2.41,17.72,3.0,9.0
49208,Chennai,Tier 1,2025-08-07,319.0,Premium,0,2.29,65.06,0.0,1.0
11790,Delhi,Tier 1,2025-11-23,214.0,Free,1,1.95,29.21,1.0,15.0
16161,Delhi,Tier 1,2026-01-21,151.0,Family,1,1.62,23.16,5.0,13.0
31705,Hyderabad,Tier 1,2025-10-23,245.0,Free,0,2.36,25.8,2.0,21.0
8405,Coimbatore,Tier 2,2026-01-03,169.0,Premium,1,0.93,33.88,4.0,16.0
49778,Surat,Tier 2,2024-07-11,711.0,Premium,1,1.99,7.77,3.0,14.0
19683,Pune,Tier 1,2025-10-09,255.0,Premium,1,1.27,29.42,5.0,9.0
30760,Chandigarh,Tier 2,2026-03-19,95.0,Family,1,3.58,19.98,1.0,10.0
12814,Bengaluru,Tier 1,2025-08-21,308.0,Free,1,4.1,26.91,8.0,15.0
16836,Chennai,Tier 1,2025-06-04,385.0,Free,1,1.61,34.09,3.0,14.0
6122,Bengaluru,Tier 1,2025-01-28,515.0,Family,1,1.32,46.19,5.0,12.0
13988,Patna,Tier 2,2026-04-03,84.0,Premium,1,2.53,15.99,1.0,14.0
23672,Mumbai,Tier 1,2024-10-25,608.0,Family,0,2.25,18.68,4.0,13.0
36638,Kochi,Tier 2,2025-06-22,366.0,Premium,0,3.26,8.94,8.0,5.0
46165,Delhi,Tier 1,2025-02-15,494.0,Premium,1,1.61,14.55,5.0,21.0
27009,Ahmedabad,Tier 1,2025-02-07,350.0,Premium,1,1.07,35.78,5.0,17.0
8272,Delhi,Tier 1,2025-03-30,448.0,Free,1,0.96,9.81,3.0,14.0
18628,Delhi,Tier 1,2025-12-13,191.0,Free,1,3.03,15.41,3.0,17.0
35737,Mumbai,Tier 1,2024-05-11,775.0,Free,1,1.19,20.29,6.0,15.0
43599,Mumbai,Tier 1,2024-10-14,621.0,Premium,1,0.8,35.25,3.0,12.0
45205,Kolkata,Tier 1,2025-04-30,418.0,Premium,0,1.72,23.16,0.0,4.0
35819,Surat,Tier 2,2025-02-14,498.0,Premium,1,2.06,21.85,5.0,10.0
31075,Hyderabad,Tier 1,2026-04-23,63.0,Premium,1,0.27,15.23,1.0,8.0
27576,Indore,Tier 2,2026-03-08,109.0,Free,1,5.1,19.56,2.0,12.0
20116,Hyderabad,Tier 1,2026-02-22,123.0,Family,1,6.300000000000001,11.27,3.0,12.0
26333,Chennai,Tier 1,2025-10-31,238.0,Premium,0,4.41,17.09,4.0,18.0
23776,Mumbai,Tier 1,2025-12-24,181.0,Free,1,0.9,21.76,2.0,15.0
29240,Chennai,Tier 1,2024-09-26,637.0,Free,1,1.58,34.94,5.0,10.0
26904,Delhi,Tier 1,2025-08-13,314.0,Premium,0,1.61,19.41,5.0,8.0
11949,Chennai,Tier 1,2024-07-24,697.0,Free,1,1.06,23.16,2.0,13.0
46187,Bengaluru,Tier 1,2023-11-01,965.0,Free,1,0.79,27.57,4.0,12.0
35920,Hyderabad,Tier 1,2025-02-17,494.0,Free,0,0.59,15.42,3.0,9.0
4700,Surat,Tier 2,2022-05-30,1484.0,Free,1,0.61,23.16,2.0,20.0
48439,Indore,Tier 2,2022-09-17,1375.0,Premium,0,2.93,86.2,0.0,7.0
3797,Ahmedabad,Tier 1,2025-09-12,287.0,Free,1,0.98,33.86,1.0,14.0
46960,Indore,Tier 2,2025-11-18,217.0,Family,1,0.51,21.29,0.0,12.0
34576,Kolkata,Tier 1,2025-05-16,402.0,Free,1,0.63,16.19,5.0,18.0
49210,Bengaluru,Tier 1,2026-02-09,132.0,Free,1,0.68,12.08,0.0,10.0
32215,Ahmedabad,Tier 1,2025-05-07,413.0,Family,1,2.46,28.55,2.0,13.0
27897,Pune,Tier 1,2025-07-13,348.0,Family,1,1.26,34.01,4.0,14.0
7924,Pune,Tier 1,2024-10-29,604.0,Premium,0,5.49,76.4,0.0,1.0
23978,Delhi,Tier 1,2025-12-13,193.0,Family,1,1.37,23.42,4.0,17.0
40580,Pune,Tier 1,2025-05-15,405.0,Premium,1,0.75,20.59,3.0,16.0
26897,Surat,Tier 2,2025-08-25,306.0,Family,1,2.46,12.25,3.0,8.0
11819,Mumbai,Tier 1,2025-09-26,350.0,Premium,1,1.61,30.93,3.0,6.0
8074,Hyderabad,Tier 1,2025-12-07,980.0,Family,1,0.54,5.02,2.0,15.0
46435,Jaipur,Tier 2,2026-04-26,56.0,Free,0,0.57,19.65,4.0,14.0
19728,Bengaluru,Tier 1,2024-09-28,637.0,Premium,1,1.61,11.78,4.0,12.0
10384,Indore,Tier 2,2026-01-21,157.0,Premium,1,2.27,33.02,2.0,19.0
3350,Hyderabad,Tier 1,2024-08-15,678.0,Premium,1,2.04,39.67,3.0,9.0
36169,Mumbai,Tier 1,2025-10-15,252.0,Premium,1,1.4,32.02,1.0,11.0
43942,Bhopal,Tier 2,2024-12-22,546.0,Free,1,10.92,11.18,3.0,15.0
3653,Bengaluru,Tier 1,2025-08-01,324.0,Premium,1,1.78,27.71,4.0,13.0
28696,Ahmedabad,Tier 1,2025-09-28,268.0,Premium,1,1.41,24.43,3.0,17.0
35431,Bengaluru,Tier 1,2024-10-15,616.0,Premium,1,1.49,21.03,3.0,13.0
37939,Nagpur,Tier 2,2025-09-03,294.0,Free,1,1.84,19.63,3.0,12.0
28619,Nagpur,Tier 2,2025-04-08,439.0,Premium,1,3.22,24.71,2.0,9.0
2779,Bengaluru,Tier 1,2025-08-02,324.0,Free,1,0.76,22.44,7.0,17.0
48597,Delhi,Tier 1,2026-04-10,72.0,Free,0,1.6,36.67,3.0,19.0
3851,Hyderabad,Tier 1,2025-09-13,284.0,Premium,1,0.38,20.91,1.0,9.0
42628,Mumbai,Tier 1,2026-01-18,350.0,Premium,1,0.5,34.01,3.0,16.0
20935,Chennai,Tier 1,2025-01-16,527.0,Premium,1,2.9,19.97,4.0,8.0
7106,Mumbai,Tier 1,2025-08-28,299.0,Premium,1,5.4,100.0,0.0,1.0
5618,Indore,Tier 2,2025-08-10,317.0,Premium,1,1.74,17.05,1.0,9.0
15761,Bengaluru,Tier 1,2023-10-01,994.0,Free,1,2.03,22.65,2.0,16.0
11197,Mumbai,Tier 1,2024-10-15,620.0,Free,1,2.77,21.08,3.0,13.0
37513,Bhopal,Tier 2,2021-03-07,1936.0,Premium,0,8.2,93.19,0.0,9.0
6282,Bengaluru,Tier 1,2025-09-16,283.0,Family,1,2.21,17.78,7.0,13.0
20555,Delhi,Tier 1,2025-08-22,307.0,Premium,1,0.39,22.61,4.0,15.0
44743,Hyderabad,Tier 1,2025-08-19,308.0,Free,1,1.37,21.11,4.0,16.0
20760,Mumbai,Tier 1,2025-01-14,528.0,Premium,1,1.61,14.91,5.0,16.0
4893,Hyderabad,Tier 1,2025-10-25,240.0,Premium,1,4.47,19.45,4.0,19.0
16468,Patna,Tier 2,2025-07-09,348.0,Premium,1,3.0,15.41,2.0,14.0
37393,Bengaluru,Tier 1,2025-05-01,420.0,Family,1,0.58,28.43,5.0,16.0
35766,Delhi,Tier 1,2025-01-24,518.0,Premium,1,0.87,15.66,4.0,17.0
46176,Mumbai,Tier 1,2025-04-17,433.0,Premium,1,0.56,16.56,3.0,5.0
3075,Nagpur,Tier 2,2025-12-05,204.0,Free,1,0.91,24.03,7.0,14.0
33471,Hyderabad,Tier 1,2024-11-19,585.0,Free,1,0.38,5.83,3.0,18.0
12340,Kolkata,Tier 1,2025-12-19,186.0,Family,1,0.4,35.69,3.0,8.0
42048,Kolkata,Tier 1,2026-01-11,163.0,Free,1,1.21,17.43,8.0,14.0
37253,Delhi,Tier 1,2024-10-29,602.0,Premium,1,2.04,19.01,0.0,13.0
11648,Bengaluru,Tier 1,2024-08-13,681.0,Premium,0,5.33,88.41,0.0,1.0
46383,Mumbai,Tier 1,2023-01-02,350.0,Family,0,0.52,22.68,6.0,14.0
43037,Mumbai,Tier 1,2025-08-22,309.0,Premium,1,1.6,6.17,5.0,16.0
36319,Chennai,Tier 1,2026-01-26,147.0,Free,1,2.04,18.11,5.0,15.0
17623,Indore,Tier 2,2025-11-29,205.0,Family,0,1.71,23.16,9.0,10.0
49100,Mumbai,Tier 1,2025-01-13,528.0,Free,1,0.96,41.03,0.0,13.0
35940,Indore,Tier 2,2024-12-30,539.0,Family,1,0.69,21.16,4.0,11.0
41594,Delhi,Tier 1,2025-09-29,1340.0,Premium,1,0.99,21.9,3.0,19.0
10673,Bengaluru,Tier 1,2026-02-19,122.0,Premium,1,1.91,8.23,5.0,15.0
11997,Mumbai,Tier 1,2022-08-14,1407.0,Premium,0,2.4,96.25,0.0,3.0
20127,Delhi,Tier 1,2025-05-19,404.0,Premium,0,1.61,27.47,3.0,12.0
5849,Mumbai,Tier 1,2025-08-23,304.0,Premium,1,0.92,37.55,5.0,13.0
13950,Hyderabad,Tier 1,2024-12-30,542.0,Premium,1,0.39,24.99,3.0,10.0
16096,Bengaluru,Tier 1,2025-12-29,180.0,Premium,1,2.0,38.51,2.0,10.0
21494,Kochi,Tier 2,2025-11-06,230.0,Premium,1,1.59,11.1,1.0,10.0
14168,Lucknow,Tier 2,2026-02-19,122.0,Free,0,0.68,18.19,3.0,19.0
20666,Nagpur,Tier 2,2025-05-29,392.0,Free,1,1.98,18.76,2.0,9.0
1996,Lucknow,Tier 2,2025-11-21,217.0,Family,1,0.55,17.42,2.0,19.0
39726,Chennai,Tier 1,2024-12-28,542.0,Free,1,2.24,10.31,2.0,14.0
13325,Ahmedabad,Tier 1,2024-11-04,599.0,Premium,1,1.43,15.47,3.0,21.0
44163,Hyderabad,Tier 1,2026-01-26,149.0,Premium,1,2.22,28.02,3.0,16.0
48667,Indore,Tier 2,2024-02-15,858.0,Free,1,2.79,15.86,2.0,18.0
27289,Indore,Tier 2,2022-08-28,1395.0,Family,1,1.09,23.16,4.0,18.0
1788,Jaipur,Tier 2,2025-10-09,1290.0,Premium,0,0.7,28.68,5.0,17.0
7191,Pune,Tier 1,2025-04-22,430.0,Premium,1,1.71,24.13,3.0,9.0
24776,Delhi,Tier 1,2024-06-16,741.0,Premium,1,1.85,35.67,0.0,11.0
2221,Bengaluru,Tier 1,2025-01-08,529.0,Family,1,2.28,24.64,4.0,12.0
32060,Hyderabad,Tier 1,2025-03-15,466.0,Free,0,0.93,30.21,3.0,12.0
10398,Hyderabad,Tier 1,2025-08-05,326.0,Premium,1,1.58,26.04,1.0,24.0
4418,Mumbai,Tier 1,2025-11-04,235.0,Premium,1,3.01,18.06,3.0,18.0
40956,Mumbai,Tier 1,2022-02-05,1601.0,Premium,0,3.07,91.93,0.0,3.0
44494,Pune,Tier 1,2024-05-21,763.0,Premium,0,2.59,83.52,0.0,1.0
6867,Chennai,Tier 1,2025-04-04,443.0,Free,1,1.87,23.13,1.0,10.0
30734,Bengaluru,Tier 1,2026-03-08,111.0,Free,1,1.04,27.4,4.0,17.0
39446,Mumbai,Tier 1,2025-04-03,445.0,Premium,1,0.35,23.16,3.0,11.0
23841,Lucknow,Tier 2,2025-10-14,256.0,Free,1,0.74,12.0,3.0,13.0
803,Chandigarh,Tier 2,2023-05-11,1141.0,Family,1,2.02,23.16,1.0,10.0
9067,Bengaluru,Tier 1,2022-09-28,1362.0,Premium,0,7.42,64.04,0.0,3.0
46690,Lucknow,Tier 2,2024-12-12,560.0,Free,0,3.06,38.43,3.0,9.0
31420,Bengaluru,Tier 1,2024-12-05,564.0,Free,1,4.76,24.71,0.0,16.0
44810,Chennai,Tier 1,2023-03-16,1195.0,Premium,0,2.02,89.46,0.0,5.0
16765,Kochi,Tier 2,2025-06-08,380.0,Premium,1,2.49,13.18,2.0,13.0
25715,Ahmedabad,Tier 1,2025-11-24,215.0,Family,0,3.04,19.38,2.0,12.0
17814,Hyderabad,Tier 1,2025-05-08,412.0,Family,1,3.67,18.73,3.0,18.0
27775,Bengaluru,Tier 1,2025-02-24,486.0,Free,1,0.65,25.53,6.0,17.0
2952,Surat,Tier 2,2026-05-23,29.0,Premium,1,2.96,8.78,3.0,16.0
48867,Ahmedabad,Tier 1,2026-03-29,84.0,Premium,1,1.91,14.41,0.0,19.0
16745,Mumbai,Tier 1,2026-02-28,119.0,Family,1,1.98,24.49,2.0,16.0
49662,Hyderabad,Tier 1,2025-09-25,275.0,Free,1,2.91,21.11,4.0,11.0
4227,Kolkata,Tier 1,2025-01-30,510.0,Free,1,0.78,20.11,2.0,18.0
28330,Chennai,Tier 1,2024-03-16,833.0,Premium,0,4.99,79.72,0.0,1.0
45198,Kolkata,Tier 1,2025-10-10,259.0,Premium,1,2.27,24.31,4.0,8.0
49917,Delhi,Tier 1,2025-05-05,415.0,Premium,1,3.32,18.79,3.0,15.0
49080,Bengaluru,Tier 1,2024-02-25,853.0,Free,1,2.02,20.32,2.0,20.0
9554,Mumbai,Tier 1,2026-01-02,173.0,Free,1,1.03,27.41,5.0,19.0
32392,Pune,Tier 1,2024-07-08,719.0,Free,1,4.05,4.33,1.0,13.0
31185,Lucknow,Tier 2,2025-04-06,446.0,Premium,1,2.11,23.7,2.0,16.0
8940,Coimbatore,Tier 2,2025-05-17,350.0,Premium,1,1.58,13.17,2.0,19.0
43739,Surat,Tier 2,2025-10-04,263.0,Free,1,1.22,26.17,4.0,9.0
15205,Delhi,Tier 1,2026-02-26,120.0,Premium,1,0.82,26.2,3.0,16.0
40443,Pune,Tier 1,2026-02-10,131.0,Free,0,1.25,28.81,1.0,12.0
46907,Lucknow,Tier 2,2025-05-06,414.0,Free,1,1.28,14.45,5.0,15.0
32071,Hyderabad,Tier 1,2023-06-05,1118.0,Free,1,1.87,27.1,4.0,11.0
27211,Bengaluru,Tier 1,2025-02-18,492.0,Free,1,1.44,7.99,2.0,15.0
22134,Delhi,Tier 1,2025-10-05,260.0,Free,1,1.39,15.36,6.0,18.0
47802,Bhopal,Tier 2,2026-04-11,74.0,Free,1,1.1,28.36,4.0,7.0
45151,Hyderabad,Tier 1,2026-04-12,75.0,Premium,1,4.95,15.11,1.0,9.0
20502,Mumbai,Tier 1,2023-03-23,1187.0,Premium,0,1.52,23.16,0.0,0.0
3799,Hyderabad,Tier 1,2026-01-21,155.0,Free,1,1.61,15.26,8.0,18.0
32157,Mumbai,Tier 1,2026-01-24,151.0,Free,1,0.81,21.6,3.0,15.0
11632,Chennai,Tier 1,2026-06-11,12.0,Free,1,0.82,17.95,3.0,14.0
34955,Delhi,Tier 1,2024-08-26,669.0,Premium,1,1.23,18.95,4.0,17.0
985,Delhi,Tier 1,2026-04-04,82.0,Premium,0,1.53,20.48,3.0,15.0
3522,Nagpur,Tier 2,2025-09-24,272.0,Free,1,2.48,25.15,1.0,14.0
38348,Chennai,Tier 1,2025-04-23,424.0,Premium,1,1.07,26.21,4.0,13.0
49988,Bengaluru,Tier 1,2025-12-23,181.0,Free,1,0.74,18.36,4.0,13.0
26361,Bengaluru,Tier 1,2025-06-01,385.0,Premium,1,3.08,15.23,3.0,18.0
17116,Indore,Tier 2,2025-11-08,231.0,Free,1,3.28,11.11,4.0,13.0
44880,Bhopal,Tier 2,2026-03-19,94.0,Free,1,0.55,15.22,3.0,14.0
49775,Ahmedabad,Tier 1,2026-03-16,103.0,Premium,1,0.91,28.95,3.0,14.0
22523,Ahmedabad,Tier 1,2023-07-26,1061.0,Premium,1,0.39,14.55,2.0,17.0
24324,Delhi,Tier 1,2025-10-18,247.0,Premium,1,1.34,14.46,1.0,13.0
10483,Surat,Tier 2,2023-06-27,350.0,Family,1,0.65,29.66,4.0,10.0
9095,Delhi,Tier 1,2025-07-23,337.0,Free,1,2.13,30.14,4.0,21.0
11631,Ahmedabad,Tier 1,2025-02-11,499.0,Free,1,1.14,28.1,3.0,14.0
49800,Surat,Tier 2,2024-11-29,570.0,Free,1,0.9,12.1,6.0,18.0
15193,Bengaluru,Tier 1,2026-01-18,154.0,Premium,1,1.38,26.99,1.0,18.0
47049,Pune,Tier 1,2025-11-05,229.0,Free,1,2.33,30.98,2.0,15.0
40510,Surat,Tier 2,2023-10-11,988.0,Premium,0,3.48,69.58,0.0,2.0
29613,Bengaluru,Tier 1,2025-12-16,189.0,Family,0,3.32,11.76,7.0,23.0
4696,Ahmedabad,Tier 1,2025-11-11,350.0,Premium,1,1.26,18.55,5.0,17.0
12304,Hyderabad,Tier 1,2023-10-25,971.0,Premium,0,3.42,96.41,0.0,3.0
6352,Kochi,Tier 2,2025-06-24,362.0,Free,1,2.09,22.09,3.0,14.0
20619,Chandigarh,Tier 2,2025-05-15,405.0,Free,1,1.3,20.99,3.0,16.0
1174,Lucknow,Tier 2,2026-02-27,115.0,Premium,1,1.92,19.57,3.0,15.0
37122,Kolkata,Tier 1,2025-04-25,428.0,Premium,1,0.77,31.8,5.0,11.0
158,Ahmedabad,Tier 1,2024-05-28,754.0,Premium,0,3.64,81.83,0.0,1.0
33412,Bengaluru,Tier 1,2026-01-24,152.0,Premium,0,3.83,96.58,0.0,1.0
6663,Delhi,Tier 1,2026-04-04,350.0,Free,1,0.7,25.64,1.0,19.0
16071,Mumbai,Tier 1,2025-07-07,349.0,Premium,1,3.32,34.0,6.0,11.0
31875,Delhi,Tier 1,2024-09-21,350.0,Premium,1,0.27,26.15,3.0,17.0
15289,Surat,Tier 2,2026-01-26,152.0,Premium,1,1.07,13.99,2.0,9.0
29422,Hyderabad,Tier 1,2025-04-22,431.0,Premium,1,1.1,19.98,5.0,13.0
36123,Nagpur,Tier 2,2026-06-02,22.0,Free,1,0.75,18.05,3.0,16.0
21472,Ahmedabad,Tier 1,2023-01-18,1253.0,Free,1,0.66,18.22,7.0,15.0
45848,Bengaluru,Tier 1,2025-12-21,183.0,Premium,1,1.55,22.66,8.0,20.0
33090,Kolkata,Tier 1,2025-12-25,183.0,Premium,1,1.16,21.15,3.0,13.0
25838,Pune,Tier 1,2025-11-24,215.0,Free,1,1.97,14.45,2.0,14.0
45982,Chennai,Tier 1,2022-07-28,1426.0,Premium,0,4.87,89.64,0.0,3.0
41762,Delhi,Tier 1,2024-09-27,634.0,Free,1,4.92,17.56,3.0,11.0
42391,Hyderabad,Tier 1,2024-04-29,788.0,Premium,1,0.94,24.17,2.0,17.0
13883,Chennai,Tier 1,2026-02-13,133.0,Free,0,1.39,23.16,2.0,15.0
14616,Mumbai,Tier 1,2025-11-23,216.0,Family,0,3.51,25.02,2.0,13.0
1895,Bengaluru,Tier 1,2025-07-26,331.0,Premium,1,1.61,16.3,1.0,12.0
7702,Pune,Tier 1,2024-11-03,595.0,Premium,0,1.61,32.07,4.0,9.0
30815,Bhopal,Tier 2,2025-10-21,247.0,Free,1,1.08,24.96,2.0,10.0
35197,Mumbai,Tier 1,2023-01-28,1241.0,Premium,0,3.25,23.16,0.0,2.0
33065,Indore,Tier 2,2022-07-11,1447.0,Premium,0,5.25,85.89,0.0,8.0
34490,Bengaluru,Tier 1,2023-11-09,957.0,Premium,0,5.76,62.49,0.0,2.0
10368,Hyderabad,Tier 1,2025-07-21,338.0,Free,1,2.04,23.16,1.0,18.0
15765,Hyderabad,Tier 1,2024-12-06,567.0,Free,1,1.87,14.44,4.0,12.0
17921,Delhi,Tier 1,2025-04-13,434.0,Free,1,1.39,23.16,2.0,14.0
20124,Jaipur,Tier 2,2025-09-27,267.0,Free,1,3.14,7.39,6.0,15.0
40882,Bengaluru,Tier 1,2026-04-11,71.0,Premium,1,1.81,27.66,2.0,10.0
20557,Mumbai,Tier 1,2025-09-26,270.0,Premium,1,1.56,18.72,3.0,12.0
35346,Ahmedabad,Tier 1,2025-11-04,232.0,Free,1,1.69,29.26,2.0,15.0
31706,Delhi,Tier 1,2024-08-06,689.0,Premium,0,6.45,78.64,0.0,2.0
12333,Jaipur,Tier 2,2025-08-27,304.0,Premium,1,2.44,19.56,5.0,7.0
15244,Bhopal,Tier 2,2025-12-11,193.0,Free,1,0.62,26.34,2.0,17.0
3999,Bengaluru,Tier 1,2025-10-16,254.0,Premium,1,1.09,29.36,3.0,12.0
33550,Coimbatore,Tier 2,2025-08-21,350.0,Free,1,0.44,28.93,3.0,18.0
44271,Hyderabad,Tier 1,2025-08-02,324.0,Premium,1,1.97,17.12,2.0,11.0
12760,Hyderabad,Tier 1,2025-09-19,276.0,Family,1,0.71,23.725,2.0,16.0
18812,Lucknow,Tier 2,2026-05-27,25.0,Family,1,1.07,17.9,4.0,13.0
2895,Patna,Tier 2,2026-01-15,163.0,Free,1,1.66,23.16,10.0,18.0
34087,Lucknow,Tier 2,2025-12-15,189.0,Free,1,2.05,35.78,7.0,160.0
33293,Hyderabad,Tier 1,2025-08-02,327.0,Family,1,1.7,28.56,2.0,12.0
21411,Patna,Tier 2,2025-12-22,184.0,Premium,1,2.78,21.37,2.0,14.0
49926,Surat,Tier 2,2025-04-02,447.0,Premium,0,6.26,87.67,0.0,3.0
15258,Delhi,Tier 1,2021-09-24,1736.0,Premium,0,6.09,84.03,0.0,5.0
31063,Jaipur,Tier 2,2026-04-27,350.0,Free,0,1.17,24.77,2.0,12.0
15608,Chennai,Tier 1,2025-03-10,473.0,Premium,1,2.15,17.23,2.0,18.0
12765,Chennai,Tier 1,2024-05-02,780.0,Free,1,0.97,13.5,3.0,15.0
34918,Hyderabad,Tier 1,2025-06-05,384.0,Free,1,2.44,1.65,3.0,14.0
45590,Kolkata,Tier 1,2026-05-23,35.0,Premium,1,1.62,26.19,4.0,19.0
1509,Delhi,Tier 1,2022-06-16,1468.0,Premium,0,1.98,28.88,5.0,17.0
5649,Hyderabad,Tier 1,2026-02-19,128.0,Family,1,0.65,25.69,4.0,19.0
33297,Mumbai,Tier 1,2025-09-30,270.0,Free,1,0.55,4.13,2.0,14.0
19836,Lucknow,Tier 2,2025-12-04,204.0,Premium,1,1.61,9.68,4.0,19.0
49888,Pune,Tier 1,2026-02-24,121.0,Premium,0,1.22,23.68,3.0,9.0
44597,Indore,Tier 2,2024-12-01,568.0,Premium,0,4.8,79.69,0.0,1.0
22148,Mumbai,Tier 1,2024-09-20,639.0,Free,1,5.7,13.64,2.0,13.0
46665,Lucknow,Tier 2,2024-09-28,636.0,Free,1,2.48,15.23,6.0,10.0
14043,Jaipur,Tier 2,2024-02-13,861.0,Free,1,1.99,11.82,3.0,13.0
10774,Kolkata,Tier 1,2025-08-29,301.0,Premium,1,4.22,26.26,1.0,16.0
13231,Chennai,Tier 1,2025-05-19,401.0,Free,0,1.65,33.25,6.0,11.0
22874,Indore,Tier 2,2025-12-12,194.0,Free,1,0.7,18.22,1.0,13.0
